https://dl.acm.org/citation.cfm?id=2502537	Text for doc number 120 of Professor Lui Sha goes here
https://link.springer.com/chapter/10.1007/978-1-4615-3956-8_1	Text for doc number 121 of Professor Lui Sha goes here
http://books.google.com/books?hl=en&lr=&id=8iolDwAAQBAJ&oi=fnd&pg=PA107&dq=info:QwY4J4UrBJAJ:scholar.google.com&ots=3dH-1PYYGy&sig=Ja5OkxRpUqyZxYqtwDs9T-S-Ubw	Text for doc number 122 of Professor Lui Sha goes here
https://dl.acm.org/citation.cfm?id=2038647	Text for doc number 123 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/231276/	Text for doc number 124 of Professor Lui Sha goes here
https://arxiv.org/abs/1610.06895	Text for doc number 125 of Professor Lui Sha goes here
http://wiki.sei.cmu.edu/aadl/images/3/3e/RC_META_Guided_Tour.pdf	Text for doc number 126 of Professor Lui Sha goes here
https://patents.google.com/patent/US20160147974A1/en	Text for doc number 127 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/1521145/	Text for doc number 128 of Professor Lui Sha goes here
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.19.5916&rep=rep1&type=pdf	Text for doc number 129 of Professor Lui Sha goes here
http://scholar.google.com/scholar?cluster=11900123581421473303&hl=en&oi=scholarr	Text for doc number 130 of Professor Lui Sha goes here
https://www.intercom.virginia.edu/~stankovic/psfiles/Rajkumar-DAC2010-Final.pdf	Text for doc number 131 of Professor Lui Sha goes here
http://www.kpubs.org/article/articleDownload.kpubs?downType=pdf&articleANo=E1KOBZ_2014_v8n10_3361	Text for doc number 132 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/4438169/	Text for doc number 133 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/853999/	Text for doc number 134 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/6468029/	Text for doc number 135 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/1392166/	Text for doc number 136 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/6470230/	Text for doc number 137 of Professor Lui Sha goes here
http://www.dtic.mil/docs/citations/ADA211344	Text for doc number 138 of Professor Lui Sha goes here
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.26.2052&rep=rep1&type=pdf	Text for doc number 139 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/990607/	Text for doc number 140 of Professor Lui Sha goes here
http://scholar.google.com/scholar?cluster=15750680103356725923&hl=en&oi=scholarr	Text for doc number 141 of Professor Lui Sha goes here
https://www.jstage.jst.go.jp/article/sicejl1962/31/7/31_7_744/_article/-char/ja/	Text for doc number 142 of Professor Lui Sha goes here
https://dl.acm.org/citation.cfm?id=1629367	Text for doc number 143 of Professor Lui Sha goes here
http://www.ideals.illinois.edu/handle/2142/24480	Text for doc number 144 of Professor Lui Sha goes here
http://scholar.google.com/scholar?cluster=1813541318613166234&hl=en&oi=scholarr	Text for doc number 145 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/7479121/	Text for doc number 146 of Professor Lui Sha goes here
http://www.control.lth.se/documents/1999/arz+99t.pdf	Text for doc number 147 of Professor Lui Sha goes here
http://www.ideals.illinois.edu/bitstream/handle/2142/25986/main.pdf?sequence=4	Text for doc number 148 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/5369343/	Text for doc number 149 of Professor Lui Sha goes here
